dataset,sid,key,group,scenario,split
d2,9400000000000000137,null 137,gauss_null,gauss_null,dev
d2,9400000000000000138,null 138,gauss_null,gauss_null,dev
d2,9400000000000000139,null 139,gauss_null,gauss_null,dev
d2,9400000000000000140,null 140,gauss_null,gauss_null,dev
d2,9400000000000000141,null 141,gauss_null,gauss_null,dev
d2,9400000000000000142,null 142,gauss_null,gauss_null,dev
d2,9400000000000000143,null 143,gauss_null,gauss_null,dev
d2,9400000000000000144,null 144,gauss_null,gauss_null,dev
d2,9400000000000000145,null 145,gauss_null,gauss_null,dev
d2,9400000000000000146,null 146,gauss_null,gauss_null,dev
d2,9400000000000000147,null 147,gauss_null,gauss_null,dev
d2,9400000000000000148,null 148,gauss_null,gauss_null,dev
d2,9400000000000000149,null 149,gauss_null,gauss_null,dev
d2,9400000000000000150,null 150,gauss_null,gauss_null,dev
d2,9400000000000000151,null 151,gauss_null,gauss_null,dev
d2,9400000000000000152,null 152,gauss_null,gauss_null,dev
d2,9400000000000000153,null 153,gauss_null,gauss_null,dev
d2,9400000000000000154,null 154,gauss_null,gauss_null,dev
d2,9400000000000000155,null 155,gauss_null,gauss_null,dev
d2,9400000000000000156,null 156,gauss_null,gauss_null,dev
d2,9400000000000000157,null 157,gauss_null,gauss_null,dev
d2,9400000000000000158,null 158,gauss_null,gauss_null,dev
d2,9400000000000000159,null 159,gauss_null,gauss_null,dev
d2,9400000000000000160,null 160,gauss_null,gauss_null,dev
d2,9400000000000000161,null 161,gauss_null,gauss_null,dev
d2,9400000000000000162,null 162,gauss_null,gauss_null,dev
d2,9400000000000000163,null 163,gauss_null,gauss_null,dev
d2,9400000000000000164,null 164,gauss_null,gauss_null,dev
d2,9400000000000000165,null 165,gauss_null,gauss_null,dev
d2,9400000000000000166,null 166,gauss_null,gauss_null,dev
d2,9400000000000000167,null 167,gauss_null,gauss_null,dev
d2,9400000000000000168,null 168,gauss_null,gauss_null,dev
d2,9400000000000000169,null 169,gauss_null,gauss_null,dev
d2,9400000000000000170,null 170,gauss_null,gauss_null,dev
d2,9400000000000000171,null 171,gauss_null,gauss_null,dev
d2,9400000000000000172,null 172,gauss_null,gauss_null,dev
d2,9400000000000000173,null 173,gauss_null,gauss_null,dev
d2,9400000000000000174,null 174,gauss_null,gauss_null,dev
d2,9400000000000000175,null 175,gauss_null,gauss_null,dev
d2,9400000000000000176,null 176,gauss_null,gauss_null,dev
d2,9400000000000000177,null 177,gauss_null,gauss_null,dev
d2,9400000000000000178,null 178,gauss_null,gauss_null,dev
d2,9400000000000000179,null 179,gauss_null,gauss_null,dev
d2,9400000000000000180,null 180,gauss_null,gauss_null,dev
d2,9400000000000000181,null 181,gauss_null,gauss_null,dev
d2,9400000000000000182,null 182,gauss_null,gauss_null,dev
d2,9400000000000000183,null 183,gauss_null,gauss_null,dev
d2,9400000000000000184,null 184,gauss_null,gauss_null,dev
d2,9400000000000000185,null 185,gauss_null,gauss_null,dev
d2,9400000000000000186,null 186,gauss_null,gauss_null,dev
d2,9400000000000000187,null 187,gauss_null,gauss_null,dev
d2,9400000000000000188,null 188,gauss_null,gauss_null,dev
d2,9400000000000000189,null 189,gauss_null,gauss_null,dev
d2,9400000000000000190,null 190,gauss_null,gauss_null,dev
d2,9400000000000000191,null 191,gauss_null,gauss_null,dev
d2,9400000000000000192,null 192,gauss_null,gauss_null,dev
d2,9400000000000000193,null 193,gauss_null,gauss_null,dev
d2,9400000000000000194,null 194,gauss_null,gauss_null,dev
d2,9400000000000000195,null 195,gauss_null,gauss_null,dev
d2,9400000000000000196,null 196,gauss_null,gauss_null,dev
d2,9400000000000000197,null 197,gauss_null,gauss_null,dev
d2,9400000000000000198,null 198,gauss_null,gauss_null,dev
d2,9400000000000000199,null 199,gauss_null,gauss_null,dev
d2,9400000000000000200,null 200,gauss_null,gauss_null,dev
d2,9400000000000000201,null 201,gauss_null,gauss_null,dev
d2,9400000000000000202,null 202,gauss_null,gauss_null,dev
d2,9400000000000000203,null 203,gauss_null,gauss_null,dev
d2,9400000000000000204,null 204,gauss_null,gauss_null,dev
d2,9400000000000000205,null 205,gauss_null,gauss_null,dev
d2,9400000000000000206,null 206,gauss_null,gauss_null,dev
d2,9400000000000000207,null 207,gauss_null,gauss_null,dev
d2,9400000000000000208,null 208,gauss_null,gauss_null,dev
d2,9400000000000000209,null 209,gauss_null,gauss_null,dev
d2,9400000000000000210,null 210,gauss_null,gauss_null,dev
d2,9400000000000000211,null 211,gauss_null,gauss_null,dev
d2,9400000000000000212,null 212,gauss_null,gauss_null,dev
d2,9400000000000000213,null 213,gauss_null,gauss_null,dev
d2,9400000000000000214,null 214,gauss_null,gauss_null,dev
d2,9400000000000000215,null 215,gauss_null,gauss_null,dev
d2,9400000000000000216,null 216,gauss_null,gauss_null,dev
d2,9400000000000000217,null 217,gauss_null,gauss_null,dev
d2,9400000000000000218,null 218,gauss_null,gauss_null,dev
d2,9400000000000000219,null 219,gauss_null,gauss_null,dev
d2,9400000000000000220,null 220,gauss_null,gauss_null,dev
d2,9400000000000000221,null 221,gauss_null,gauss_null,dev
d2,9400000000000000222,null 222,gauss_null,gauss_null,dev
d2,9400000000000000223,null 223,gauss_null,gauss_null,dev
d2,9400000000000000224,null 224,gauss_null,gauss_null,dev
d2,9400000000000000225,null 225,gauss_null,gauss_null,dev
d2,9400000000000000226,null 226,gauss_null,gauss_null,dev
d2,9400000000000000227,null 227,gauss_null,gauss_null,dev
d2,9400000000000000228,null 228,gauss_null,gauss_null,dev
d2,9400000000000000229,null 229,gauss_null,gauss_null,dev
d2,9400000000000000230,null 230,gauss_null,gauss_null,dev
d2,9400000000000000231,null 231,gauss_null,gauss_null,dev
d2,9400000000000000232,null 232,gauss_null,gauss_null,dev
d2,9400000000000000233,null 233,gauss_null,gauss_null,dev
d2,9400000000000000234,null 234,gauss_null,gauss_null,dev
d2,9400000000000000235,null 235,gauss_null,gauss_null,dev
d2,9400000000000000236,null 236,gauss_null,gauss_null,dev
d2,9400000000000000237,null 237,gauss_null,gauss_null,dev
d2,9400000000000000238,null 238,gauss_null,gauss_null,dev
d2,9400000000000000239,null 239,gauss_null,gauss_null,dev
d2,9400000000000000240,null 240,gauss_null,gauss_null,dev
d2,9400000000000000241,null 241,gauss_null,gauss_null,dev
d2,9400000000000000242,null 242,gauss_null,gauss_null,dev
d2,9400000000000000243,null 243,gauss_null,gauss_null,dev
d2,9400000000000000244,null 244,gauss_null,gauss_null,dev
d2,9400000000000000245,null 245,gauss_null,gauss_null,dev
d2,9400000000000000246,null 246,gauss_null,gauss_null,dev
d2,9400000000000000247,null 247,gauss_null,gauss_null,dev
d2,9400000000000000248,null 248,gauss_null,gauss_null,dev
d2,9400000000000000249,null 249,gauss_null,gauss_null,dev
d2,9400000000000000250,null 250,gauss_null,gauss_null,dev
d2,9400000000000000251,null 251,gauss_null,gauss_null,dev
d2,9400000000000000252,null 252,gauss_null,gauss_null,dev
d2,9400000000000000253,null 253,gauss_null,gauss_null,dev
d2,9400000000000000254,null 254,gauss_null,gauss_null,dev
d2,9400000000000000255,null 255,gauss_null,gauss_null,dev
d2,9400000000000000256,null 256,gauss_null,gauss_null,dev
d2,9400000000000000257,null 257,gauss_null,gauss_null,dev
d2,9400000000000000258,null 258,gauss_null,gauss_null,dev
d2,9400000000000000259,null 259,gauss_null,gauss_null,dev
d2,9400000000000000260,null 260,gauss_null,gauss_null,dev
d2,9400000000000000261,null 261,gauss_null,gauss_null,dev
d2,9400000000000000262,null 262,gauss_null,gauss_null,dev
d2,9400000000000000263,null 263,gauss_null,gauss_null,dev
d2,9400000000000000264,null 264,gauss_null,gauss_null,dev
d2,9400000000000000265,null 265,gauss_null,gauss_null,dev
d2,9400000000000000266,null 266,gauss_null,gauss_null,dev
d2,9400000000000000267,null 267,gauss_null,gauss_null,dev
d2,9400000000000000268,null 268,gauss_null,gauss_null,dev
d2,9400000000000000269,null 269,gauss_null,gauss_null,dev
d2,9400000000000000270,null 270,gauss_null,gauss_null,dev
d2,9400000000000000271,null 271,gauss_null,gauss_null,dev
d2,9400000000000000272,null 272,gauss_null,gauss_null,dev
d2,9400000000000000273,null 273,gauss_null,gauss_null,dev
d2,9400000000000000274,null 274,gauss_null,gauss_null,dev
d2,9400000000000000275,null 275,gauss_null,gauss_null,dev
d2,9400000000000000276,null 276,gauss_null,gauss_null,dev
d2,9400000000000000277,null 277,gauss_null,gauss_null,dev
d2,9400000000000000278,null 278,gauss_null,gauss_null,dev
d2,9400000000000000279,null 279,gauss_null,gauss_null,dev
d2,9400000000000000280,null 280,gauss_null,gauss_null,dev
d2,9400000000000000281,null 281,gauss_null,gauss_null,dev
d2,9400000000000000282,null 282,gauss_null,gauss_null,dev
d2,9400000000000000283,null 283,gauss_null,gauss_null,dev
d2,9400000000000000284,null 284,gauss_null,gauss_null,dev
d2,9400000000000000285,null 285,gauss_null,gauss_null,dev
d2,9400000000000000286,null 286,gauss_null,gauss_null,dev
d2,9400000000000000287,null 287,gauss_null,gauss_null,dev
d2,9400000000000000288,null 288,gauss_null,gauss_null,dev
d2,9400000000000000289,null 289,gauss_null,gauss_null,dev
d2,9400000000000000290,null 290,gauss_null,gauss_null,dev
d2,9400000000000000291,null 291,gauss_null,gauss_null,dev
d2,9400000000000000292,null 292,gauss_null,gauss_null,dev
d2,9400000000000000293,null 293,gauss_null,gauss_null,dev
d2,9400000000000000294,null 294,gauss_null,gauss_null,dev
d2,9400000000000000295,null 295,gauss_null,gauss_null,dev
d2,9400000000000000296,null 296,gauss_null,gauss_null,dev
d2,9400000000000000297,null 297,gauss_null,gauss_null,dev
d2,9400000000000000298,null 298,gauss_null,gauss_null,dev
d2,9400000000000000299,null 299,gauss_null,gauss_null,dev
d2,9400000000000000300,null 300,gauss_null,gauss_null,dev
d2,9400000000000000301,null 301,gauss_null,gauss_null,dev
d2,9400000000000000302,null 302,gauss_null,gauss_null,dev
d2,9400000000000000303,null 303,gauss_null,gauss_null,dev
d2,9400000000000000304,null 304,gauss_null,gauss_null,dev
d2,9400000000000000305,null 305,gauss_null,gauss_null,dev
d2,9400000000000000306,null 306,gauss_null,gauss_null,dev
d2,9400000000000000307,null 307,gauss_null,gauss_null,dev
d2,9400000000000000308,null 308,gauss_null,gauss_null,dev
d2,9400000000000000309,null 309,gauss_null,gauss_null,dev
d2,9400000000000000310,null 310,gauss_null,gauss_null,dev
d2,9400000000000000311,null 311,gauss_null,gauss_null,dev
d2,9400000000000000312,null 312,gauss_null,gauss_null,dev
d2,9400000000000000313,null 313,gauss_null,gauss_null,dev
d2,9400000000000000314,null 314,gauss_null,gauss_null,dev
d2,9400000000000000315,null 315,gauss_null,gauss_null,dev
d2,9400000000000000316,null 316,gauss_null,gauss_null,dev
d2,9400000000000000317,null 317,gauss_null,gauss_null,dev
d2,9400000000000000318,null 318,gauss_null,gauss_null,dev
d2,9400000000000000319,null 319,gauss_null,gauss_null,dev
d2,9400000000000000320,null 320,gauss_null,gauss_null,dev
d2,9400000000000000321,null 321,gauss_null,gauss_null,dev
d2,9400000000000000322,null 322,gauss_null,gauss_null,dev
d2,9400000000000000323,null 323,gauss_null,gauss_null,dev
d2,9400000000000000324,null 324,gauss_null,gauss_null,dev
d2,9400000000000000325,null 325,gauss_null,gauss_null,dev
d2,9400000000000000326,null 326,gauss_null,gauss_null,dev
d2,9400000000000000327,null 327,gauss_null,gauss_null,dev
d2,9400000000000000328,null 328,gauss_null,gauss_null,dev
d2,9400000000000000329,null 329,gauss_null,gauss_null,dev
d2,9400000000000000330,null 330,gauss_null,gauss_null,dev
d2,9400000000000000331,null 331,gauss_null,gauss_null,dev
d2,9400000000000000332,null 332,gauss_null,gauss_null,dev
d2,9400000000000000333,null 333,gauss_null,gauss_null,dev
d2,9400000000000000334,null 334,gauss_null,gauss_null,dev
d2,9400000000000000335,null 335,gauss_null,gauss_null,dev
d2,9400000000000000336,null 336,gauss_null,gauss_null,dev
d2,9400000000000000337,null 337,gauss_null,gauss_null,dev
d2,9400000000000000338,null 338,gauss_null,gauss_null,dev
d2,9400000000000000339,null 339,gauss_null,gauss_null,dev
d2,9400000000000000340,null 340,gauss_null,gauss_null,dev
d2,9400000000000000341,null 341,gauss_null,gauss_null,dev
d2,9400000000000000342,null 342,gauss_null,gauss_null,dev
d2,9400000000000000343,null 343,gauss_null,gauss_null,dev
d2,9400000000000000344,null 344,gauss_null,gauss_null,dev
d2,9400000000000000345,null 345,gauss_null,gauss_null,dev
d2,9400000000000000346,null 346,gauss_null,gauss_null,dev
d2,9400000000000000347,null 347,gauss_null,gauss_null,dev
d2,9400000000000000348,null 348,gauss_null,gauss_null,dev
d2,9400000000000000349,null 349,gauss_null,gauss_null,dev
d2,9400000000000000350,null 350,gauss_null,gauss_null,dev
d2,9400000000000000351,null 351,gauss_null,gauss_null,dev
d2,9400000000000000352,null 352,gauss_null,gauss_null,dev
d2,9400000000000000353,null 353,gauss_null,gauss_null,dev
d2,9400000000000000354,null 354,gauss_null,gauss_null,dev
d2,9400000000000000355,null 355,gauss_null,gauss_null,dev
d2,9400000000000000356,null 356,gauss_null,gauss_null,dev
d2,9400000000000000357,null 357,gauss_null,gauss_null,dev
d2,9400000000000000358,null 358,gauss_null,gauss_null,dev
d2,9400000000000000359,null 359,gauss_null,gauss_null,dev
d2,9400000000000000360,null 360,gauss_null,gauss_null,dev
d2,9400000000000000361,null 361,gauss_null,gauss_null,dev
d2,9400000000000000362,null 362,gauss_null,gauss_null,dev
d2,9400000000000000363,null 363,gauss_null,gauss_null,dev
d2,9400000000000000364,null 364,gauss_null,gauss_null,dev
d2,9400000000000000365,null 365,gauss_null,gauss_null,dev
d2,9400000000000000366,null 366,gauss_null,gauss_null,dev
d2,9400000000000000367,null 367,gauss_null,gauss_null,dev
d2,9400000000000000368,null 368,gauss_null,gauss_null,dev
d2,9400000000000000369,null 369,gauss_null,gauss_null,dev
d2,9400000000000000370,null 370,gauss_null,gauss_null,dev
d2,9400000000000000371,null 371,gauss_null,gauss_null,dev
d2,9400000000000000372,null 372,gauss_null,gauss_null,dev
d2,9400000000000000373,null 373,gauss_null,gauss_null,dev
d2,9400000000000000374,null 374,gauss_null,gauss_null,dev
d2,9400000000000000375,null 375,gauss_null,gauss_null,dev
d2,9400000000000000376,null 376,gauss_null,gauss_null,dev
d2,9400000000000000377,null 377,gauss_null,gauss_null,dev
d2,9400000000000000378,null 378,gauss_null,gauss_null,dev
d2,9400000000000000379,null 379,gauss_null,gauss_null,dev
d2,9400000000000000380,null 380,gauss_null,gauss_null,dev
d2,9400000000000000381,null 381,gauss_null,gauss_null,dev
d2,9400000000000000382,null 382,gauss_null,gauss_null,dev
d2,9400000000000000383,null 383,gauss_null,gauss_null,dev
d2,9400000000000000384,null 384,gauss_null,gauss_null,dev
d2,9400000000000000385,null 385,gauss_null,gauss_null,dev
d2,9400000000000000386,null 386,gauss_null,gauss_null,dev
d2,9400000000000000387,null 387,gauss_null,gauss_null,dev
d2,9400000000000000388,null 388,gauss_null,gauss_null,dev
d2,9400000000000000389,null 389,gauss_null,gauss_null,dev
d2,9400000000000000390,null 390,gauss_null,gauss_null,dev
d2,9400000000000000391,null 391,gauss_null,gauss_null,dev
d2,9400000000000000392,null 392,gauss_null,gauss_null,dev
d2,9400000000000000393,null 393,gauss_null,gauss_null,dev
d2,9400000000000000394,null 394,gauss_null,gauss_null,dev
d2,9400000000000000395,null 395,gauss_null,gauss_null,dev
d2,9400000000000000396,null 396,gauss_null,gauss_null,dev
d2,9400000000000000397,null 397,gauss_null,gauss_null,dev
d2,9400000000000000398,null 398,gauss_null,gauss_null,dev
d2,9400000000000000399,null 399,gauss_null,gauss_null,dev
d2,9400000000000000400,null 400,gauss_null,gauss_null,dev
d2,9400000000000000401,null 401,gauss_null,gauss_null,dev
d2,9400000000000000402,null 402,gauss_null,gauss_null,dev
d2,9400000000000000403,null 403,gauss_null,gauss_null,dev
d2,9400000000000000404,null 404,gauss_null,gauss_null,dev
d2,9400000000000000405,null 405,gauss_null,gauss_null,dev
d2,9400000000000000406,null 406,gauss_null,gauss_null,dev
d2,9400000000000000407,null 407,gauss_null,gauss_null,dev
d2,9400000000000000408,null 408,gauss_null,gauss_null,dev
d2,9400000000000000409,null 409,gauss_null,gauss_null,dev
d2,9400000000000000410,null 410,gauss_null,gauss_null,dev
d2,9400000000000000411,null 411,gauss_null,gauss_null,dev
d2,9400000000000000412,null 412,gauss_null,gauss_null,dev
d2,9400000000000000413,null 413,gauss_null,gauss_null,dev
d2,9400000000000000414,null 414,gauss_null,gauss_null,dev
d2,9400000000000000415,null 415,gauss_null,gauss_null,dev
d2,9400000000000000416,null 416,gauss_null,gauss_null,dev
d2,9400000000000000417,null 417,gauss_null,gauss_null,dev
d2,9400000000000000418,null 418,gauss_null,gauss_null,dev
d2,9400000000000000419,null 419,gauss_null,gauss_null,dev
d2,9400000000000000420,null 420,gauss_null,gauss_null,dev
d2,9400000000000000421,null 421,gauss_null,gauss_null,dev
d2,9400000000000000422,null 422,gauss_null,gauss_null,dev
d2,9400000000000000423,null 423,gauss_null,gauss_null,dev
d2,9400000000000000424,null 424,gauss_null,gauss_null,dev
d2,9400000000000000425,null 425,gauss_null,gauss_null,dev
d2,9400000000000000426,null 426,gauss_null,gauss_null,dev
d2,9400000000000000427,null 427,gauss_null,gauss_null,dev
d2,9400000000000000428,null 428,gauss_null,gauss_null,dev
d2,9400000000000000429,null 429,gauss_null,gauss_null,dev
d2,9400000000000000430,null 430,gauss_null,gauss_null,dev
d2,9400000000000000431,null 431,gauss_null,gauss_null,dev
d2,9400000000000000432,null 432,gauss_null,gauss_null,dev
d2,9400000000000000433,null 433,gauss_null,gauss_null,dev
d2,9400000000000000434,null 434,gauss_null,gauss_null,dev
d2,9400000000000000435,null 435,gauss_null,gauss_null,dev
d2,9400000000000000436,null 436,gauss_null,gauss_null,dev
d2,9400000000000000437,null 437,gauss_null,gauss_null,dev
d2,9400000000000000438,null 438,gauss_null,gauss_null,dev
d2,9400000000000000439,null 439,gauss_null,gauss_null,dev
d2,9400000000000000440,null 440,gauss_null,gauss_null,dev
d2,9400000000000000441,null 441,gauss_null,gauss_null,dev
d2,9400000000000000442,null 442,gauss_null,gauss_null,dev
d2,9400000000000000443,null 443,gauss_null,gauss_null,dev
d2,9400000000000000444,null 444,gauss_null,gauss_null,dev
d2,9400000000000000445,null 445,gauss_null,gauss_null,dev
d2,9400000000000000446,null 446,gauss_null,gauss_null,dev
d2,9400000000000000447,null 447,gauss_null,gauss_null,dev
d2,9400000000000000448,null 448,gauss_null,gauss_null,dev
d2,9400000000000000449,null 449,gauss_null,gauss_null,dev
d2,9400000000000000450,null 450,gauss_null,gauss_null,dev
d2,9400000000000000451,null 451,gauss_null,gauss_null,dev
d2,9400000000000000452,null 452,gauss_null,gauss_null,dev
d2,9400000000000000453,null 453,gauss_null,gauss_null,dev
d2,9400000000000000454,null 454,gauss_null,gauss_null,dev
d2,9400000000000000455,null 455,gauss_null,gauss_null,dev
d2,9400000000000000456,null 456,gauss_null,gauss_null,dev
d2,9400000000000000457,null 457,gauss_null,gauss_null,dev
d2,9400000000000000458,null 458,gauss_null,gauss_null,dev
d2,9400000000000000459,null 459,gauss_null,gauss_null,dev
d2,9400000000000000460,null 460,gauss_null,gauss_null,dev
d2,9400000000000000461,null 461,gauss_null,gauss_null,dev
d2,9400000000000000462,null 462,gauss_null,gauss_null,dev
d2,9400000000000000463,null 463,gauss_null,gauss_null,dev
d2,9400000000000000464,null 464,gauss_null,gauss_null,dev
d2,9400000000000000465,null 465,gauss_null,gauss_null,dev
d2,9400000000000000466,null 466,gauss_null,gauss_null,dev
d2,9400000000000000467,null 467,gauss_null,gauss_null,dev
d2,9400000000000000468,null 468,gauss_null,gauss_null,dev
d2,9400000000000000469,null 469,gauss_null,gauss_null,dev
d2,9400000000000000470,null 470,gauss_null,gauss_null,dev
d2,9400000000000000471,null 471,gauss_null,gauss_null,dev
d2,9400000000000000472,null 472,gauss_null,gauss_null,dev
d2,9400000000000000473,null 473,gauss_null,gauss_null,dev
d2,9400000000000000474,null 474,gauss_null,gauss_null,dev
d2,9400000000000000475,null 475,gauss_null,gauss_null,dev
d2,9400000000000000476,null 476,gauss_null,gauss_null,dev
d2,9400000000000000477,null 477,gauss_null,gauss_null,dev
d2,9400000000000000478,null 478,gauss_null,gauss_null,dev
d2,9400000000000000479,null 479,gauss_null,gauss_null,dev
d2,9400000000000000480,null 480,gauss_null,gauss_null,dev
d2,9400000000000000481,null 481,gauss_null,gauss_null,dev
d2,9400000000000000482,null 482,gauss_null,gauss_null,dev
