WDJname,GaiaEDR3,RA_ICRS,DE_ICRS,Pwd,Gmag,BPmag,RPmag,sepsi,o_Gmag,RFG,sigma_G_nobs,in_core,forced_member,n_variants
WDJ214854.42-353449.35 ,6587987839266863104,327.22710794198,-35.58048743382,0.995435,16.1823,16.2045,16.1667,1.141863,421,877.139,0.025398,True,False,4
WDJ223133.95-404033.26 ,6593339093638289792,337.89153816608,-40.67589290238,0.998403,17.7587,17.4254,17.8423,1.384482,358,632.622,0.032473,True,False,4
WDJ225206.39-274012.56 ,6609580078678720512,343.02663282144,-27.67017527103,0.993177,16.6719,16.5004,16.9973,2.423301,260,258.902,0.067620,True,False,4
WDJ220803.19-322759.85 ,6612986885390261376,332.0133320302,-32.46670140598,0.972589,17.0397,16.8586,16.9966,4.639183,548,811.086,0.031336,True,False,4
WDJ221452.56-314333.98 ,6613841171565998848,333.71976165385,-31.72622913968,0.994076,17.1235,17.265,16.8493,0.0,366,541.811,0.038337,True,False,4
WDJ215139.88-285653.09 ,6617454235493798272,327.91576378858,-28.94867755877,0.99824,16.0467,16.0608,16.053,0.570037,322,991.718,0.019646,True,False,4
WDJ224652.14-241903.95 ,6623537141840392448,341.7171549259,-24.31776297903,0.996322,17.5,17.5386,17.4898,0.033399,255,366.36,0.047325,True,False,4
WDJ185341.01-602220.73 ,6632865329772959104,283.42090443134,-60.37266240835,0.995933,17.7031,17.7379,17.6589,0.495093,366,674.051,0.030816,True,False,4
WDJ192322.82-583407.62 ,6638565919605887616,290.84549148443,-58.56905456903,0.997246,17.2788,17.3145,17.2803,0.907864,287,668.76,0.027504,True,False,4
WDJ191426.21-575525.74 ,6639497480831401984,288.60912807191,-57.92418467184,0.996812,17.7255,17.7777,17.7347,0.0,298,322.051,0.058198,True,False,4
WDJ191430.46-572023.78 ,6639666736903611136,288.62684079787,-57.33958345574,0.992506,16.453,16.5798,16.2297,0.217958,332,915.404,0.021611,True,False,4
WDJ192841.71-550457.57 ,6640475771302047104,292.17387250723,-55.08278049127,0.999504,17.7715,17.695,17.9976,0.0,357,632.51,0.032433,True,False,4
WDJ193639.34-524559.91 ,6645284902019884928,294.16388391844,-52.76669473813,0.961239,17.9746,17.9435,18.0294,0.987226,211,287.25,0.054904,True,False,4
WDJ182915.62-574213.04 ,6648052407150448000,277.3149030375,-57.7039838479,0.998024,17.7318,17.7673,17.7603,1.66428,572,559.265,0.046431,True,False,4
WDJ184941.33-530248.89 ,6651387427778240128,282.42216928828,-53.04697589555,0.898587,17.937,17.9014,18.0121,0.0,270,131.067,0.136117,True,False,4
WDJ180821.30-552457.32 ,6652309883673792256,272.08877308009,-55.41602909357,0.969905,17.6452,17.5965,17.7289,0.0,310,537.931,0.035537,True,False,4
WDJ185538.42-501340.23 ,6661109416965220608,283.91020972478,-50.22810145228,0.991071,17.4158,17.3885,17.4264,4.319346,316,598.411,0.032253,True,False,4
WDJ190827.98-474820.14 ,6661782210704348672,287.11664432019,-47.8057743422,0.999165,16.8242,16.8081,16.9584,1.026248,206,667.718,0.023338,True,False,4
WDJ190123.17-483332.16 ,6662102069806542208,285.34678216556,-48.55894354669,0.997382,17.8703,17.9108,17.8884,0.0,208,373.019,0.041978,True,False,4
WDJ200940.19-522515.87 ,6665910709364014336,302.41753608344,-52.42141460646,0.999536,15.7563,15.6468,15.9377,4.760085,322,1081.601,0.018013,True,False,4
WDJ200147.31-500004.06 ,6667323341287601024,300.44715750465,-50.0013395792,0.996987,15.0488,14.8775,15.3863,13.205617,253,1017.375,0.016975,True,False,4
WDJ202027.54-490718.32 ,6668032972964141312,305.11468800918,-49.12203742569,0.998481,15.8789,15.8825,15.922,0.895673,273,985.628,0.018201,False,False,2
WDJ195127.09-485446.30 ,6670347032624132352,297.86285828978,-48.91295449079,0.945361,16.2703,16.1027,16.612,5.485082,241,670.777,0.025128,True,False,4
WDJ200841.34-465524.77 ,6672212319740936320,302.17247749455,-46.92382602846,0.997091,17.9126,17.9612,17.927,0.0,219,469.068,0.034254,True,False,4
WDJ201828.58-430755.54 ,6673978337277188224,304.61910907402,-43.13211172658,0.939665,17.7032,17.5317,18.0945,0.676579,285,556.435,0.032941,True,False,4
WDJ203236.76-451913.88 ,6675628777245765120,308.15321583215,-45.32048397293,0.993376,16.2634,16.0894,16.6143,8.422282,349,969.483,0.020922,True,False,4
WDJ202354.90-433513.67 ,6679158828046846336,305.97871911395,-43.58711992117,0.976088,17.0216,16.8066,17.4185,4.572203,426,378.451,0.059213,True,False,4
WDJ204349.21-390318.02 ,6681773947733560192,310.95500102383,-39.05656384609,0.997241,13.7459,13.7705,13.7281,3.538538,415,868.068,0.025480,True,False,4
WDJ200011.78-444202.03 ,6685601549573512448,300.04912379765,-44.70069426272,0.992023,17.9723,18.0861,17.7686,0.699155,245,430.595,0.039467,True,False,4
WDJ194459.46-381404.43 ,6691626156035955584,296.24780405082,-38.23458079846,0.955846,17.3912,17.307,17.5364,0.0,287,565.79,0.032509,True,False,4
WDJ200733.58-383653.84 ,6693813531338995200,301.8900798658,-38.61502786851,0.996861,17.6013,17.6401,17.5989,0.0,282,593.958,0.030697,True,False,4
WDJ184050.25-451304.31 ,6708812072537951232,280.20932596119,-45.21786859439,0.995821,17.5146,17.4267,17.7054,1.391525,348,568.21,0.035646,True,False,4
WDJ182445.86-431745.90 ,6722002157630366720,276.19101956265,-43.2961720092,0.997518,16.9812,17.0071,16.9794,0.0,217,488.821,0.032719,True,False,4
WDJ183850.84-411333.59 ,6722639595190126208,279.71183222924,-41.22622492371,0.999653,16.793,16.6419,17.1088,1.92606,200,371.979,0.041278,True,False,4
WDJ183237.77-410736.14 ,6723388951029086720,278.15731623299,-41.12681271356,0.998043,17.635,17.6064,17.6407,12.537616,237,402.809,0.041495,True,False,4
WDJ180901.95-410140.69 ,6725656144031366144,272.25923909312,-41.02824591924,0.98022,16.5541,16.6074,15.7316,0.269792,256,422.76,0.041091,True,False,4
WDJ182118.49-405810.65 ,6726211603535427456,275.32709202509,-40.96977787031,0.997999,17.3166,17.1822,17.224,4.883439,365,668.917,0.031010,True,False,4
WDJ184151.85-384112.97 ,6729726742210195328,280.46596345294,-38.68708803606,0.999366,16.5847,16.4546,16.7008,9.566836,215,643.546,0.024738,True,False,4
WDJ185727.27-365509.04 ,6730874838503216000,284.36352280048,-36.9191518393,0.998093,17.0387,16.9216,16.9409,2.255819,216,658.488,0.024233,True,False,4
WDJ182715.87-351514.71 ,6734454882717421056,276.81611702353,-35.25408090802,0.792573,17.3345,17.0257,17.3111,2.488824,237,480.512,0.034785,True,False,4
WDJ183001.38-343506.99 ,6734874621280550912,277.50575100764,-34.58529038886,0.803438,17.8875,17.7478,17.8046,4.558956,208,244.751,0.063978,True,False,4
WDJ182932.42-335450.54 ,6734956977277818752,277.38486183109,-33.91415026227,0.999742,16.6793,16.6363,16.8124,3.702988,256,768.158,0.022615,True,False,4
WDJ183108.85-335628.33 ,6734964918699494144,277.78701602459,-33.94112889528,0.994733,16.6706,16.5783,16.4753,8.316852,190,659.589,0.022690,True,False,4
WDJ184119.98-342916.56 ,6735440423116389632,280.33319944646,-34.48797655011,0.941765,17.5475,17.3159,16.9914,1.170002,184,495.81,0.029704,True,False,4
WDJ184112.01-314245.78 ,6737127245756986112,280.30020155513,-31.71285180871,0.994583,17.8388,17.7932,17.7757,0.0,235,488.506,0.034071,True,False,4
WDJ194250.80-351649.39 ,6740610429846141184,295.71178516133,-35.2809856558,0.957406,17.3869,17.3878,17.2205,3.488218,383,564.479,0.037642,True,False,4
WDJ190905.05-360250.97 ,6743319519123876224,287.27121086695,-36.04755233285,0.999419,17.3753,17.297,17.5242,0.0,259,474.498,0.036825,True,False,4
WDJ193347.97-312530.73 ,6746025382876595456,293.44986842808,-31.42521495273,0.997672,17.4462,17.3563,17.6507,1.763453,191,507.086,0.029591,True,False,4
WDJ200551.12-293500.04 ,6749618724313541760,301.46283729254,-29.58357818447,0.982126,17.9458,17.9846,17.8186,0.0,319,410.375,0.047254,True,False,4
WDJ191130.81-272226.70 ,6763042249461402880,287.87839445637,-27.3741508954,0.999522,16.89,16.8113,17.0178,0.0,152,464.979,0.028788,True,False,4
WDJ192035.76-252313.33 ,6769371729881166848,290.1489589691,-25.38709007674,0.780082,17.9889,17.9139,18.1539,0.0,148,330.17,0.040005,True,False,4
WDJ191758.68-243540.50 ,6770227729752288256,289.49474827968,-24.5948118469,0.992946,16.8699,16.9623,16.6457,0.482347,174,554.89,0.025810,True,False,4
WDJ211012.72-334430.23 ,6777849376848886400,317.55300574019,-33.74176174597,0.967482,17.1098,16.9509,17.4082,1.453268,572,885.569,0.029322,True,False,4
WDJ212903.35-323218.13 ,6783415757542238336,322.26446521162,-32.53863081125,0.997613,17.7113,17.7551,17.7341,0.0,409,394.695,0.055632,True,False,4
WDJ210454.82-303405.31 ,6788138056906063232,316.22861316734,-30.56811346886,0.99775,17.7074,17.5784,17.9762,0.275037,691,620.64,0.045986,True,False,4
WDJ212713.20-272538.57 ,6790059281674973056,321.80503495171,-27.42706674177,0.997387,17.4057,17.4301,17.4018,0.0,285,451.22,0.040622,True,False,4
WDJ211904.60-255813.25 ,6791227822017756288,319.76917447752,-25.97041002098,0.996438,16.1518,16.0584,16.2921,5.883717,315,865.624,0.022261,True,False,4
WDJ204215.25-272227.38 ,6799073249799984896,310.56354201823,-27.37431975322,0.997173,17.3724,17.3952,17.3476,0.89807,534,938.488,0.026734,False,False,3
WDJ203757.91-263752.65 ,6799930284754447104,309.49133367701,-26.63137624079,0.991023,17.3447,17.2082,17.6514,0.0,408,574.122,0.038199,True,False,4
WDJ203838.47-261637.09 ,6799989928963170688,309.66024503388,-26.2770163077,0.931883,17.9693,17.9141,18.0844,0.958403,322,255.272,0.076322,True,False,4
WDJ210654.84-231218.17 ,6804756247445127296,316.72858429095,-23.2051090936,0.988624,17.8444,17.7119,18.1877,1.294921,333,534.979,0.037035,True,False,4
WDJ204059.10-234944.86 ,6806583841928390400,310.24639208921,-23.82913738005,0.996718,17.8745,17.9042,17.8442,0.0,551,627.494,0.040615,True,False,4
WDJ214651.54-270007.48 ,6810414746597791360,326.71476703191,-27.00211776006,0.997721,16.8342,16.6801,17.1439,2.931151,440,919.785,0.024761,True,False,4
WDJ215124.81-231621.52 ,6813759564048571648,327.85500965781,-23.27303199448,0.9721,15.232,15.1404,14.8614,5.760909,314,1098.731,0.017510,True,False,4
WDJ213433.32-250004.81 ,6814484584593326720,323.63880964697,-25.00141130866,0.90887,17.5319,17.4837,17.5099,0.0,597,590.58,0.044919,True,False,4
WDJ213703.27-224805.35 ,6815911033426481920,324.26376923334,-22.80140314601,0.893421,17.4613,17.4675,17.1486,0.0,515,797.154,0.030909,True,False,4
WDJ220211.47-223230.79 ,6819683801418300032,330.54807005316,-22.54196823959,0.842438,16.5325,16.2462,15.9373,3.016044,132,445.031,0.028030,True,False,4
WDJ215507.02-190111.19 ,6824715235346420864,328.77970387053,-19.01971139241,0.998529,17.8734,17.8798,17.9607,0.0,280,548.459,0.033125,True,False,4
WDJ213033.08-221802.90 ,6828182472250027776,322.63783826823,-22.30079880492,0.771511,16.3001,16.1745,16.5487,3.268479,361,736.968,0.027992,True,False,4
WDJ212610.58-195747.74 ,6830937062411176192,321.54428019239,-19.9634592693,0.997128,17.9448,17.9653,17.9254,0.911816,427,537.924,0.041708,True,False,4
WDJ210512.34-191233.64 ,6833528611317562240,316.30174471234,-19.20956802705,0.997494,17.4267,17.4832,17.4453,0.0,318,499.65,0.038750,True,False,4
WDJ215926.36-160428.61 ,6838870068869482368,329.85973999549,-16.07489144388,0.997598,17.4594,17.4793,17.4595,0.274832,215,326.106,0.048819,True,False,4
WDJ212923.46-155106.60 ,6841325076470840960,322.34737825051,-15.85202779743,0.993361,17.7341,17.7034,17.6201,0.960347,261,514.979,0.034061,True,False,4
WDJ214756.95-134335.32 ,6843363738533248768,326.98752970779,-13.72658196554,0.998142,17.7898,17.7861,17.8006,0.49424,260,372.3,0.047024,True,False,4
WDJ213957.13-124549.09 ,6844375121726139520,324.98911367423,-12.76391156226,0.994963,16.4072,16.5448,16.1611,0.0,387,654.7,0.032624,True,False,4
WDJ090208.37+201051.57 ,684598618544000384,135.53532090833,20.17952759036,0.840034,17.7772,18.4565,16.9871,0.0,304,465.404,0.040675,True,False,4
WDJ202647.52-225451.17 ,6849850998873128704,306.69792495005,-22.91429127218,0.994622,16.7953,16.8069,16.7918,2.211283,344,553.13,0.036406,True,False,4
WDJ195901.13-251142.71 ,6851161273137814528,299.75465473307,-25.19530050521,0.955867,17.4866,17.4778,17.4712,0.932716,323,546.801,0.035686,True,False,4
WDJ200856.61-212224.82 ,6853857649306646144,302.23571670033,-21.3739584698,0.995886,17.3538,17.3942,17.3036,0.0,287,603.935,0.030456,True,False,4
WDJ194829.78-231723.69 ,6863852416161801984,297.12413759874,-23.28993169835,0.995916,17.8837,17.9476,17.8655,0.46731,253,364.276,0.047408,True,False,4
WDJ194319.85-173418.20 ,6870151075900582784,295.83272490193,-17.57174524767,0.874955,16.8723,16.824,16.9474,0.136231,225,318.583,0.051120,True,False,4
WDJ201524.44-125920.84 ,6879683979147955968,303.85187748945,-12.98922926973,0.805985,17.7293,17.6323,17.3851,14.689557,466,495.726,0.047280,True,False,4
WDJ210219.83-123412.11 ,6888729008474842240,315.58268061635,-12.57025457255,0.997817,16.5386,16.5628,16.5477,0.0,347,760.47,0.026595,True,False,4
WDJ212251.35-075703.47 ,6897714148777302144,320.71388408427,-7.95109061244,0.999218,16.6497,16.5769,16.7662,4.119998,263,803.597,0.021911,True,False,4
WDJ212819.37-065830.62 ,6898255177217741952,322.08070892161,-6.97525461359,0.970028,17.5684,17.3029,17.185,0.917143,485,787.925,0.030347,True,False,4
WDJ084905.88+244507.93 ,690742208485115520,132.2744728424,24.7521704398,0.965431,16.6453,16.4492,16.9445,10.783895,388,970.54,0.022036,True,False,4
WDJ211229.48-064051.79 ,6910816513450124288,318.12281329409,-6.68112120875,0.995663,17.3966,17.3046,17.5985,1.325134,261,635.442,0.027604,True,False,4
WDJ205249.27-032419.53 ,6914922055508553984,313.20531622638,-3.40547528227,0.995534,17.4664,17.4129,17.5583,0.0,482,500.253,0.047649,True,False,4
WDJ205505.72-011929.98 ,6917335552250916096,313.77363858393,-1.32545074034,0.999736,16.7819,16.7122,16.9237,3.54121,581,1136.123,0.023035,True,False,4
WDJ210011.69-003131.74 ,6917494599184676608,315.04877286334,-0.52548885877,0.986534,17.5283,17.35,17.8415,1.792146,387,561.838,0.038016,True,False,4
WDJ091022.51+272843.94 ,692071071365975552,137.59386490472,27.47878281846,0.957138,17.1635,16.9997,17.3858,5.926315,292,679.848,0.027290,True,False,4
WDJ084250.04+265056.01 ,703238016399341824,130.70823524304,26.84881933592,0.995244,17.7284,17.7957,17.6407,0.0,605,685.956,0.038932,True,False,4
WDJ090148.66+360707.76 ,715357559411376128,135.45219046169,36.11803237492,0.997767,14.5563,14.5675,14.558,2.820893,369,1265.222,0.016484,True,False,4
WDJ090035.58+363233.87 ,718385060383750784,135.14827975716,36.54275272429,0.98974,17.1909,16.8671,16.9544,9.02143,348,650.341,0.031144,True,False,4
WDJ103349.20+230916.26 ,722446385752579840,158.45473807502,23.15446267958,0.998937,15.6544,15.5485,15.8342,5.771332,269,300.928,0.059175,True,False,4
WDJ102300.52+240704.68 ,725741342927857664,155.75213493048,24.11780583188,0.998284,16.436,16.4595,16.4601,0.0,195,578.756,0.026197,True,False,4
WDJ021943.54+123625.63 ,73126873390979072,34.93163080607,12.60695109721,0.991114,17.8992,17.7172,17.4214,0.669869,224,421.917,0.038514,True,False,4
WDJ105046.06+331547.03 ,738102190085868672,162.69184313296,33.2628314316,0.997343,16.543,16.5716,16.5371,0.133119,198,570.926,0.026759,True,False,4
WDJ101141.58+284559.07 ,740483560857296768,152.92260660409,28.76323852725,1.0,16.5468,17.3522,15.6495,0.0,278,435.894,0.041530,True,False,4
WDJ022629.98+122522.72 ,74336778563550464,36.62481760328,12.42284377066,0.993272,16.7889,16.7853,16.8468,0.0,181,654.72,0.022310,True,False,4
WDJ104406.25+360046.79 ,750807768499445376,161.02567452337,36.01278721693,0.997261,17.5621,17.5704,17.5351,0.0,323,551.738,0.035367,True,False,4
WDJ110834.03+315352.43 ,757803896562843392,167.14161591147,31.89789319446,0.975043,17.167,17.1161,17.2337,0.014395,231,240.137,0.068718,True,False,4
WDJ113941.41+420518.43 ,769375702394078208,174.92210903499,42.08829528795,0.997477,16.5968,16.6103,16.5821,4.129333,305,884.188,0.021445,True,False,4
WDJ114149.42+422658.72 ,769409069995618432,175.45581694067,42.44956824461,0.998385,16.9488,16.8151,16.8565,1.71933,256,619.955,0.028021,True,False,4
WDJ110121.95+401546.36 ,777211372009616512,165.34127418462,40.26254378714,0.997475,17.4676,17.4866,17.4618,0.811325,241,341.711,0.049326,True,False,4
WDJ104233.54+405715.17 ,779588657882981120,160.64016756944,40.95422649763,0.997486,16.1299,16.1598,16.1329,0.0,486,440.426,0.054346,True,False,4
WDJ113100.20+493826.27 ,790014605097236224,172.75058518011,49.64063330684,0.980223,16.3781,16.4252,16.3046,2.676415,526,1166.377,0.021349,True,False,4
WDJ113408.26+485601.85 ,790475437911747712,173.53439385732,48.93380619824,0.952378,17.7688,17.5681,18.1133,3.951458,599,836.191,0.031778,True,False,4
WDJ094913.83+315930.10 ,793273969875990528,147.30763125309,31.99170672074,0.998482,17.8431,17.5698,17.8019,9.43713,404,563.561,0.038723,True,False,4
WDJ095749.41+335923.69 ,795097505615589504,149.45562755849,33.98978162645,0.999422,17.7073,17.5951,17.8692,0.388888,362,588.111,0.035125,True,False,4
WDJ092415.25+351651.40 ,798566915774818176,141.0627438567,35.28094464811,0.998362,15.5395,15.5489,15.5543,1.269673,370,863.23,0.024193,True,False,4
WDJ095246.88+432436.10 ,808207880403504640,148.19485529393,43.40993530143,0.996965,17.5232,17.5353,17.5253,0.216846,500,675.775,0.035926,True,False,4
WDJ091635.08+385546.31 ,812202337427426304,139.14591755496,38.92930816789,0.998134,16.6199,16.6211,16.6172,0.0,455,685.809,0.033770,True,False,4
WDJ092311.41+423634.16 ,817461778282929664,140.79748372043,42.60933163405,0.995951,17.4317,17.4412,17.4997,0.0,518,667.414,0.037025,True,False,4
WDJ095221.85+445430.21 ,820542992117501952,148.09099808177,44.90860494425,0.991429,15.9105,15.9367,15.8005,1.008303,446,878.482,0.026101,True,False,4
WDJ103307.78+432851.28 ,829084990579067264,158.28264349472,43.48079464799,0.971667,16.6023,16.1692,16.1038,8.107713,532,743.587,0.033678,True,False,4
WDJ105838.58+513238.19 ,836410319296579712,164.66029427475,51.54358194048,0.995986,16.4991,16.5351,16.4646,1.195944,524,1212.977,0.020490,False,False,1
WDJ105449.90+530759.28 ,837550886514384128,163.70712738855,53.13298065811,0.995191,17.9696,18.0178,17.9606,0.0,554,548.271,0.046611,True,False,4
WDJ112431.42+503331.63 ,838295294542456448,171.13026620724,50.55898302155,0.999347,15.3973,15.3708,15.4901,2.023659,393,1173.755,0.018338,True,False,4
WDJ112954.78+510000.26 ,838410876406247680,172.47826205834,51.00009221647,0.978794,17.7187,17.536,18.1154,1.568934,415,663.154,0.033353,True,False,4
WDJ110631.92+505301.99 ,839098384708377216,166.63326910928,50.88378799176,0.999155,17.632,17.5083,17.8826,2.804003,527,824.466,0.030231,True,False,4
WDJ113158.78+535306.65 ,841336990381518208,172.9948040568,53.88514816296,0.924302,17.7609,17.3047,17.3692,0.569112,566,604.789,0.042710,True,False,4
WDJ103905.65+553056.99 ,850605735964206720,159.77386095566,55.51568132518,0.997148,15.7292,15.7314,15.6882,0.280306,385,484.692,0.043953,True,False,4
WDJ110505.98+583103.11 ,857360753152627072,166.27389101945,58.5173407813,0.997348,17.9022,17.9184,17.896,1.196352,447,575.435,0.039892,True,False,4
WDJ113025.59+585107.19 ,858271565392726784,172.606920203,58.85209251708,0.953049,16.3748,16.0875,15.9947,13.248292,481,858.807,0.027727,True,False,4
WDJ073036.71+202929.16 ,864813315982337792,112.65290977478,20.49144440601,0.999345,16.4594,16.3331,16.6861,7.501797,229,712.756,0.023052,True,False,4
WDJ073145.10+235353.57 ,866850569292962688,112.93793518024,23.89792581238,0.997863,16.1432,16.1597,16.1462,0.0,242,846.468,0.019954,True,False,4
WDJ073935.24+244505.20 ,868275776880649856,114.89643986584,24.75144051489,0.999478,17.4488,17.3664,17.7012,0.0,205,356.171,0.043646,True,False,4
WDJ074246.97+255000.90 ,868850104203080448,115.69574741981,25.83298049919,0.996777,17.1086,17.1306,17.0749,0.774371,187,589.228,0.025198,True,False,4
